,word data,ocr data,conf,check,ocr time
8097,e,e,96,0,
8098,d,d,96,0,
8099,s,s,96,0,
8100,h,h,96,0,
8101,a,a,96,0,
8102,r,r,96,0,
8103,e,e,96,0,
8104,s,s,96,0,
8105,f,f,96,0,
8106,o,o,96,0,
8107,r,r,96,0,
8108,t,t,96,0,
8109,h,h,96,0,
8110,e,e,96,0,
8111,c,c,96,0,
8112,l,l,96,0,
8113,a,a,96,0,
8114,s,s,96,0,
8115,s,s,96,0,
8116,m,m,96,0,
8117,u,u,96,0,
8118,s,s,96,0,
8119,t,t,96,0,
8120,a,a,96,0,
8121,g,g,96,0,
8122,r,r,96,0,
8123,e,e,96,0,
8124,e,e,96,0,
8125,w,w,96,0,
8126,i,i,96,0,
8127,t,t,96,0,
8128,h,h,96,0,
8129,t,t,96,0,
8130,h,h,96,0,
8131,e,e,96,0,
8132,t,t,96,0,
8133,o,o,96,0,
8134,t,t,96,0,
8135,a,a,96,0,
8136,l,l,96,0,
8137,n,n,96,0,
8138,u,u,96,0,
8139,m,m,96,0,
8140,b,b,96,0,
8141,e,e,96,0,
8142,r,r,96,0,
8143,o,o,96,0,
8144,f,f,96,0,
8145,i,i,96,0,
8146,s,s,96,0,
8147,s,s,96,0,
8148,u,u,96,0,
8149,e,e,96,0,
8150,d,d,96,0,
8151,s,s,96,0,
8152,h,h,96,0,
8153,a,a,96,0,
8154,r,r,96,0,
8155,e,e,96,0,
8156,s,s,96,0,
8157,f,f,96,0,
8158,o,o,96,0,
8159,r,r,96,0,
8160,t,t,96,0,
8161,h,h,96,0,
8162,a,a,96,0,
8163,t,t,96,0,
8164,c,c,96,0,
8165,l,l,96,0,
8166,a,a,96,0,
8167,s,s,96,0,
8168,s,s,96,0,
8169,a,a,96,0,
8170,s,s,96,0,
8171,r,r,96,0,
8172,e,e,96,0,
8173,p,p,96,0,
8174,o,o,96,0,
8175,r,r,96,0,
8176,t,t,96,0,
8177,e,e,96,0,
8178,d,d,96,0,
8179,i,i,96,0,
8180,n,n,96,0,
8181,S,S,96,0,
8182,e,e,96,0,
8183,c,c,96,0,
8184,t,t,96,0,
8185,i,i,96,0,
8186,o,o,96,0,
8187,n,n,96,0,
8188,1,1,96,0,
8189,0,0,96,0,
8190,o,o,97,0,
8191,f,f,97,0,
8192,t,t,96,0,
8193,h,h,96,0,
8194,e,e,96,0,
8195,r,r,96,0,
8196,e,e,96,0,
8197,t,t,96,0,
8198,u,u,96,0,
8199,r,r,96,0,
8200,n,n,96,0,
8201,(,(,92,0,
8202,b,b,92,0,
8203,),),92,0,
8204,I,I,65,0,
8205,f,f,65,0,
8206,t,t,96,0,
8207,h,h,96,0,
8208,e,e,96,0,
8209,r,r,96,0,
8210,e,e,96,0,
8211,h,h,96,0,
8212,a,a,96,0,
8213,v,v,96,0,
8214,e,e,96,0,
8215,b,b,95,0,
8216,e,e,95,0,
8217,e,e,95,0,
8218,n,n,95,0,
8219,a,a,95,0,
8220,n,n,95,0,
8221,y,y,95,0,
8222,c,c,96,0,
8223,h,h,96,0,
8224,a,a,96,0,
8225,n,n,96,0,
8226,g,g,96,0,
8227,e,e,96,0,
8228,s,s,96,0,
8229,i,i,95,0,
8230,n,n,95,0,
8231,t,t,96,0,
8232,h,h,96,0,
8233,e,e,96,0,
8234,p,p,96,0,
8235,a,a,96,0,
8236,r,r,96,0,
8237,t,t,96,0,
8238,i,i,96,0,
8239,c,c,96,0,
8240,u,u,96,0,
8241,l,l,96,0,
8242,a,a,96,0,
8243,r,r,96,0,
8244,s,s,96,0,
8245,o,o,96,0,
