,word data,ocr data,conf,check,ocr time
20806,i,i,96,0,
20807,o,o,96,0,
20808,n,n,96,0,
20809,i,i,95,0,
20810,n,n,95,0,
20811,2,2,96,0,
20812,0,0,96,0,
20813,2,2,96,0,
20814,1,1,96,0,
20815,2,2,96,0,
20816,2,2,96,0,
20817,(,(,96,0,
20818,2,2,96,0,
20819,0,0,96,0,
20820,2,2,96,0,
20821,0,0,96,0,
20822,2,2,96,0,
20823,1,1,96,0,
20824,R,R,95,0,
20825,E,E,95,0,
20826,:,:,95,0,
20827,$,$,95,0,
20828,1,1,95,0,
20829,8,8,95,0,
20830,",",",",95,0,
20831,0,0,95,0,
20832,0,0,95,0,
20833,0,0,95,0,
