,word data,ocr data,conf,check,ocr time
86462,m,m,96,0,
86463,i,i,96,0,
86464,l,l,96,0,
86465,l,l,96,0,
86466,i,i,96,0,
86467,o,o,96,0,
86468,n,n,96,0,
86469,t,t,96,0,
86470,o,o,96,0,
86471,e,e,96,0,
86472,n,n,96,0,
86473,a,a,96,0,
86474,b,b,96,0,
86475,l,l,96,0,
86476,e,e,96,0,
86477,t,t,93,0,
86478,h,h,93,0,
86479,e,e,93,0,
86480,H,H,91,0,
86481,K,K,91,0,
86482,T,T,91,0,
86483,B,B,91,0,
86484,t,t,96,0,
86485,o,o,96,0,
86486,s,s,96,0,
86487,t,t,96,0,
86488,e,e,96,0,
86489,p,p,96,0,
86490,u,u,96,0,
86491,p,p,96,0,
86492,p,p,96,0,
